STRUCTURE,STRUCTURE_ID,freq,icha_hc,deg_urb,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y65-74,PC,IS,2014,11.7,u
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y65-74,PC,IT,2014,12.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y65-74,PC,LT,2014,17.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y65-74,PC,LU,2014,25.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y65-74,PC,LV,2014,15.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y65-74,PC,MT,2014,24.1,u
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y65-74,PC,NL,2014,11.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y65-74,PC,NO,2014,14.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y65-74,PC,PL,2014,19.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y65-74,PC,PT,2014,11.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y65-74,PC,RO,2014,8.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y65-74,PC,SE,2014,10.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y65-74,PC,SI,2014,18.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y65-74,PC,SK,2014,21.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y65-74,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y65-74,PC,UK,2014,10.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,AT,2014,24.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,BE,2014,18.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,BG,2014,19.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,CY,2014,10.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,CZ,2014,21.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,DE,2014,24.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,DK,2014,12.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,EE,2014,15.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,EL,2014,16.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,ES,2014,12.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,EU27_2020,2014,18.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,EU28,2014,17.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,FI,2014,25.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,FR,2014,16.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,HR,2014,13.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,HU,2014,27.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,IE,2014,24.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,IS,2014,18.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,IT,2014,16.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,LT,2014,23.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,LU,2014,24.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,LV,2014,19.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,MT,2014,19.2,u
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,NL,2014,12.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,NO,2014,16.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,PL,2014,22.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,PT,2014,13.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,RO,2014,9.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,SE,2014,14.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,SI,2014,20.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,SK,2014,27.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE65,PC,UK,2014,13.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,AT,2014,25.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,BE,2014,16.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,BG,2014,20.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,CY,2014,10.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,CZ,2014,28.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,DE,2014,33.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,DK,2014,17.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,EE,2014,17.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,EL,2014,18.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,ES,2014,13.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,EU27_2020,2014,21.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,EU28,2014,21.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,FI,2014,34.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,FR,2014,20.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,HR,2014,14.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,HU,2014,30.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,IE,2014,27.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,IS,2014,28.1,u
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,IT,2014,20.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,LT,2014,29.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,LU,2014,22.4,u
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,LV,2014,22.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,NL,2014,13.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,NO,2014,19.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,PL,2014,24.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,PT,2014,15.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,RO,2014,10.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,SE,2014,20.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,SI,2014,22.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,SK,2014,33.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,F,Y_GE75,PC,UK,2014,16.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,AT,2014,14.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,BE,2014,6.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,BG,2014,11.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,CY,2014,10.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,CZ,2014,10.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,DE,2014,15.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,DK,2014,10.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,EE,2014,10.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,EL,2014,10.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,ES,2014,8.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,EU27_2020,2014,10.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,EU28,2014,10.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,FI,2014,8.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,FR,2014,9.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,HR,2014,10.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,HU,2014,12.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,IE,2014,14.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,IS,2014,7.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,IT,2014,8.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,LT,2014,12.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,LU,2014,10.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,LV,2014,10.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,MT,2014,5.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,NL,2014,9.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,NO,2014,7.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,PL,2014,11.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,PT,2014,10.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,RO,2014,3.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,SE,2014,7.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,SI,2014,10.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,SK,2014,12.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,TOTAL,PC,UK,2014,6.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,AT,2014,7.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,BE,2014,3.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,BG,2014,5.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,CY,2014,6.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,CZ,2014,8.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,DE,2014,7.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,DK,2014,6.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,EE,2014,7.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,EL,2014,2.5,u
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,ES,2014,5.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,EU27_2020,2014,5.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,EU28,2014,4.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,FI,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,FR,2014,2.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,HR,2014,8.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,HU,2014,9.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,IE,2014,14.4,u
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,IS,2014,1.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,IT,2014,2.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,LT,2014,7.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,LU,2014,5.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,LV,2014,8.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,NL,2014,2.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,NO,2014,3.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,PL,2014,4.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,PT,2014,5.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,RO,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,SE,2014,9.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,SI,2014,8.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,SK,2014,7.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-24,PC,UK,2014,3.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,AT,2014,7.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,BE,2014,3.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,BG,2014,5.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,CY,2014,4.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,CZ,2014,7.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,DE,2014,6.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,DK,2014,6.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,EE,2014,6.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,EL,2014,6.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,ES,2014,4.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,EU27_2020,2014,5.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,EU28,2014,4.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,FI,2014,2.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,FR,2014,3.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,HR,2014,8.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,HU,2014,8.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,IE,2014,12.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,IS,2014,2.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,IT,2014,3.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,LT,2014,5.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,LU,2014,5.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,LV,2014,7.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,MT,2014,2.3,u
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,NL,2014,3.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,NO,2014,4.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,PL,2014,4.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,PT,2014,9.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,RO,2014,0.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,SE,2014,7.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,SI,2014,7.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,SK,2014,5.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-29,PC,UK,2014,2.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,AT,2014,8.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,BE,2014,3.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,BG,2014,5.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,CY,2014,6.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,CZ,2014,7.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,DE,2014,8.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,DK,2014,5.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,EE,2014,7.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,EL,2014,5.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,ES,2014,4.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,EU27_2020,2014,5.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,EU28,2014,5.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,FI,2014,3.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,FR,2014,5.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,HR,2014,7.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,HU,2014,7.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,IE,2014,9.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,IS,2014,4.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,IT,2014,4.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,LT,2014,6.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,LU,2014,5.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,LV,2014,7.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,MT,2014,2.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,NL,2014,5.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,NO,2014,5.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,PL,2014,5.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,PT,2014,7.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,RO,2014,1.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,SE,2014,5.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,SI,2014,7.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,SK,2014,5.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-44,PC,UK,2014,4.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-64,PC,AT,2014,11.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-64,PC,BE,2014,5.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-64,PC,BG,2014,9.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-64,PC,CY,2014,8.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-64,PC,CZ,2014,8.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-64,PC,DE,2014,12.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-64,PC,DK,2014,7.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-64,PC,EE,2014,9.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,IN,DEG3,M,Y15-64,PC,EL,2014,7.4,
